web-scraper-order,web-scraper-start-url,Детальная страница,Детальная страница-href,name,price,property--type,property--value,packaging--type,packaging--value,image
"1700425375-242","https://eparket.com/plintus/likorn","Код товара: 198354
        Плинтус МДФ под покраску Ликорн Р 4.150.16 фигурный 2070×150×16450 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-415016-2070-150-16","Плинтус МДФ под покраску Ликорн Р 4.150.16 фигурный 2070×150×16","450 ₽ / м.п.","Ширина, мм","150","","",""
"1700425375-243","https://eparket.com/plintus/likorn","Код товара: 198354
        Плинтус МДФ под покраску Ликорн Р 4.150.16 фигурный 2070×150×16450 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-415016-2070-150-16","Плинтус МДФ под покраску Ликорн Р 4.150.16 фигурный 2070×150×16","450 ₽ / м.п.","Толщина, мм","16","","",""
"1700425375-244","https://eparket.com/plintus/likorn","Код товара: 198354
        Плинтус МДФ под покраску Ликорн Р 4.150.16 фигурный 2070×150×16450 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-415016-2070-150-16","Плинтус МДФ под покраску Ликорн Р 4.150.16 фигурный 2070×150×16","450 ₽ / м.п.","Вес, кг","3.38","","",""
"1700425375-245","https://eparket.com/plintus/likorn","Код товара: 198354
        Плинтус МДФ под покраску Ликорн Р 4.150.16 фигурный 2070×150×16450 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-415016-2070-150-16","Плинтус МДФ под покраску Ликорн Р 4.150.16 фигурный 2070×150×16","450 ₽ / м.п.","","","Длина","2070 мм",""
"1700425375-246","https://eparket.com/plintus/likorn","Код товара: 198354
        Плинтус МДФ под покраску Ликорн Р 4.150.16 фигурный 2070×150×16450 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-415016-2070-150-16","Плинтус МДФ под покраску Ликорн Р 4.150.16 фигурный 2070×150×16","450 ₽ / м.п.","","","Ширина","150 мм",""
"1700425375-247","https://eparket.com/plintus/likorn","Код товара: 198354
        Плинтус МДФ под покраску Ликорн Р 4.150.16 фигурный 2070×150×16450 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-415016-2070-150-16","Плинтус МДФ под покраску Ликорн Р 4.150.16 фигурный 2070×150×16","450 ₽ / м.п.","","","Высота","16 мм",""
"1700425375-248","https://eparket.com/plintus/likorn","Код товара: 198354
        Плинтус МДФ под покраску Ликорн Р 4.150.16 фигурный 2070×150×16450 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-415016-2070-150-16","Плинтус МДФ под покраску Ликорн Р 4.150.16 фигурный 2070×150×16","450 ₽ / м.п.","","","Вес, кг","3.38",""
"1700425375-249","https://eparket.com/plintus/likorn","Код товара: 198354
        Плинтус МДФ под покраску Ликорн Р 4.150.16 фигурный 2070×150×16450 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-415016-2070-150-16","Плинтус МДФ под покраску Ликорн Р 4.150.16 фигурный 2070×150×16","450 ₽ / м.п.","","","В упаковке, м.п.","2.07",""
"1700425375-250","https://eparket.com/plintus/likorn","Код товара: 198354
        Плинтус МДФ под покраску Ликорн Р 4.150.16 фигурный 2070×150×16450 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-415016-2070-150-16","Плинтус МДФ под покраску Ликорн Р 4.150.16 фигурный 2070×150×16","450 ₽ / м.п.","","","В упаковке, шт","Наборная",""
"1700425375-251","https://eparket.com/plintus/likorn","Код товара: 198354
        Плинтус МДФ под покраску Ликорн Р 4.150.16 фигурный 2070×150×16450 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-415016-2070-150-16","Плинтус МДФ под покраску Ликорн Р 4.150.16 фигурный 2070×150×16","450 ₽ / м.п.","","","","","https://eparket.com/assets/cache_image/images/product/14/139481/P4-150-16_1000x1000_799.jpg"
"1700425375-252","https://eparket.com/plintus/likorn","Код товара: 198354
        Плинтус МДФ под покраску Ликорн Р 4.150.16 фигурный 2070×150×16450 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-415016-2070-150-16","Плинтус МДФ под покраску Ликорн Р 4.150.16 фигурный 2070×150×16","450 ₽ / м.п.","","","","","https://eparket.com/assets/cache_image/images/product/14/139481/P4-150-16-1_1000x1000_799.jpg"
"1700425375-253","https://eparket.com/plintus/likorn","Код товара: 198354
        Плинтус МДФ под покраску Ликорн Р 4.150.16 фигурный 2070×150×16450 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-415016-2070-150-16","Плинтус МДФ под покраску Ликорн Р 4.150.16 фигурный 2070×150×16","450 ₽ / м.п.","","","","","https://eparket.com/assets/cache_image/images/product/14/139481/P4-150-16-2_1000x1000_799.jpg"
"1700425375-254","https://eparket.com/plintus/likorn","Код товара: 198354
        Плинтус МДФ под покраску Ликорн Р 4.150.16 фигурный 2070×150×16450 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-415016-2070-150-16","Плинтус МДФ под покраску Ликорн Р 4.150.16 фигурный 2070×150×16","450 ₽ / м.п.","","","","","https://eparket.com/assets/cache_image/images/product/14/139481/P4-150-16-4_1000x1000_799.jpg"
"1700425375-255","https://eparket.com/plintus/likorn","Код товара: 198354
        Плинтус МДФ под покраску Ликорн Р 4.150.16 фигурный 2070×150×16450 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-415016-2070-150-16","Плинтус МДФ под покраску Ликорн Р 4.150.16 фигурный 2070×150×16","450 ₽ / м.п.","","","","","https://eparket.com/assets/cache_image/images/product/14/139481/P4-150-16-3_1000x1000_799.jpg"
"1700425375-256","https://eparket.com/plintus/likorn","Код товара: 198354
        Плинтус МДФ под покраску Ликорн Р 4.150.16 фигурный 2070×150×16450 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-415016-2070-150-16","Плинтус МДФ под покраску Ликорн Р 4.150.16 фигурный 2070×150×16","450 ₽ / м.п.","","","","",""
"1700425378-257","https://eparket.com/plintus/likorn","Код товара: 198350
        Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16370 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-312016-2070-120-16","Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16","370 ₽ / м.п.","Страна производитель","Россия","","",""
"1700425378-258","https://eparket.com/plintus/likorn","Код товара: 198350
        Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16370 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-312016-2070-120-16","Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16","370 ₽ / м.п.","Материал","МДФ","","",""
"1700425378-259","https://eparket.com/plintus/likorn","Код товара: 198350
        Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16370 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-312016-2070-120-16","Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16","370 ₽ / м.п.","Покрытие","Под покраску","","",""
"1700425378-260","https://eparket.com/plintus/likorn","Код товара: 198350
        Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16370 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-312016-2070-120-16","Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16","370 ₽ / м.п.","Форма плинтуса","Фигурный","","",""
"1700425378-261","https://eparket.com/plintus/likorn","Код товара: 198350
        Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16370 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-312016-2070-120-16","Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16","370 ₽ / м.п.","Гибкость","Нет","","",""
"1700425378-262","https://eparket.com/plintus/likorn","Код товара: 198350
        Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16370 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-312016-2070-120-16","Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16","370 ₽ / м.п.","Кабель канал","Да","","",""
"1700425378-263","https://eparket.com/plintus/likorn","Код товара: 198350
        Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16370 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-312016-2070-120-16","Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16","370 ₽ / м.п.","Светодиодная подсветка?","Нет","","",""
"1700425378-264","https://eparket.com/plintus/likorn","Код товара: 198350
        Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16370 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-312016-2070-120-16","Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16","370 ₽ / м.п.","Класс пожарной опасности","КМ-3","","",""
"1700425378-265","https://eparket.com/plintus/likorn","Код товара: 198350
        Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16370 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-312016-2070-120-16","Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16","370 ₽ / м.п.","Артикул товара","Р 3.120.16","","",""
"1700425378-266","https://eparket.com/plintus/likorn","Код товара: 198350
        Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16370 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-312016-2070-120-16","Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16","370 ₽ / м.п.","Длина, мм","2070","","",""
"1700425378-267","https://eparket.com/plintus/likorn","Код товара: 198350
        Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16370 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-312016-2070-120-16","Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16","370 ₽ / м.п.","Ширина, мм","120","","",""
"1700425378-268","https://eparket.com/plintus/likorn","Код товара: 198350
        Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16370 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-312016-2070-120-16","Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16","370 ₽ / м.п.","Толщина, мм","16","","",""
"1700425378-269","https://eparket.com/plintus/likorn","Код товара: 198350
        Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16370 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-312016-2070-120-16","Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16","370 ₽ / м.п.","Вес, кг","2.45","","",""
"1700425378-270","https://eparket.com/plintus/likorn","Код товара: 198350
        Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16370 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-312016-2070-120-16","Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16","370 ₽ / м.п.","","","Длина","2070 мм",""
"1700425378-271","https://eparket.com/plintus/likorn","Код товара: 198350
        Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16370 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-312016-2070-120-16","Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16","370 ₽ / м.п.","","","Ширина","120 мм",""
"1700425378-272","https://eparket.com/plintus/likorn","Код товара: 198350
        Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16370 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-312016-2070-120-16","Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16","370 ₽ / м.п.","","","Высота","16 мм",""
"1700425378-273","https://eparket.com/plintus/likorn","Код товара: 198350
        Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16370 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-312016-2070-120-16","Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16","370 ₽ / м.п.","","","Вес, кг","2.45",""
"1700425378-274","https://eparket.com/plintus/likorn","Код товара: 198350
        Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16370 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-312016-2070-120-16","Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16","370 ₽ / м.п.","","","В упаковке, м.п.","2.07",""
"1700425378-275","https://eparket.com/plintus/likorn","Код товара: 198350
        Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16370 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-312016-2070-120-16","Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16","370 ₽ / м.п.","","","В упаковке, шт","Наборная",""
"1700425378-276","https://eparket.com/plintus/likorn","Код товара: 198350
        Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16370 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-312016-2070-120-16","Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16","370 ₽ / м.п.","","","","","https://eparket.com/assets/cache_image/images/product/14/139477/P3-120-16_1000x1000_799.jpg"
"1700425378-277","https://eparket.com/plintus/likorn","Код товара: 198350
        Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16370 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-312016-2070-120-16","Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16","370 ₽ / м.п.","","","","","https://eparket.com/assets/cache_image/images/product/14/139477/P3-120-16-1_1000x1000_799.jpg"
"1700425378-278","https://eparket.com/plintus/likorn","Код товара: 198350
        Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16370 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-312016-2070-120-16","Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16","370 ₽ / м.п.","","","","","https://eparket.com/assets/cache_image/images/product/14/139477/P3-120-16-2_1000x1000_799.jpg"
"1700425378-279","https://eparket.com/plintus/likorn","Код товара: 198350
        Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16370 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-312016-2070-120-16","Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16","370 ₽ / м.п.","","","","","https://eparket.com/assets/cache_image/images/product/14/139477/P3-120-16-3_1000x1000_799.jpg"
"1700425378-280","https://eparket.com/plintus/likorn","Код товара: 198350
        Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16370 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-312016-2070-120-16","Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16","370 ₽ / м.п.","","","","","https://eparket.com/assets/cache_image/images/product/14/139477/P3-120-16-4_1000x1000_799.jpg"
"1700425378-281","https://eparket.com/plintus/likorn","Код товара: 198350
        Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16370 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-312016-2070-120-16","Плинтус МДФ под покраску Ликорн Р 3.120.16 фигурный 2070×120×16","370 ₽ / м.п.","","","","",""
"1700425381-282","https://eparket.com/plintus/likorn","Код товара: 198346
        Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12402 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-2313312-2070-133-12","Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12","402 ₽ / м.п.","Страна производитель","Россия","","",""
"1700425381-283","https://eparket.com/plintus/likorn","Код товара: 198346
        Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12402 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-2313312-2070-133-12","Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12","402 ₽ / м.п.","Материал","МДФ","","",""
"1700425381-284","https://eparket.com/plintus/likorn","Код товара: 198346
        Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12402 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-2313312-2070-133-12","Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12","402 ₽ / м.п.","Покрытие","Под покраску","","",""
"1700425381-285","https://eparket.com/plintus/likorn","Код товара: 198346
        Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12402 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-2313312-2070-133-12","Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12","402 ₽ / м.п.","Форма плинтуса","Фигурный","","",""
"1700425381-286","https://eparket.com/plintus/likorn","Код товара: 198346
        Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12402 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-2313312-2070-133-12","Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12","402 ₽ / м.п.","Гибкость","Нет","","",""
"1700425381-287","https://eparket.com/plintus/likorn","Код товара: 198346
        Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12402 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-2313312-2070-133-12","Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12","402 ₽ / м.п.","Кабель канал","Да","","",""
"1700425381-288","https://eparket.com/plintus/likorn","Код товара: 198346
        Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12402 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-2313312-2070-133-12","Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12","402 ₽ / м.п.","Светодиодная подсветка?","Нет","","",""
"1700425381-289","https://eparket.com/plintus/likorn","Код товара: 198346
        Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12402 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-2313312-2070-133-12","Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12","402 ₽ / м.п.","Класс пожарной опасности","КМ-3","","",""
"1700425381-290","https://eparket.com/plintus/likorn","Код товара: 198346
        Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12402 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-2313312-2070-133-12","Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12","402 ₽ / м.п.","Артикул товара","Р 23.133.12","","",""
"1700425381-291","https://eparket.com/plintus/likorn","Код товара: 198346
        Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12402 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-2313312-2070-133-12","Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12","402 ₽ / м.п.","Длина, мм","2070","","",""
"1700425381-292","https://eparket.com/plintus/likorn","Код товара: 198346
        Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12402 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-2313312-2070-133-12","Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12","402 ₽ / м.п.","Ширина, мм","133","","",""
"1700425381-293","https://eparket.com/plintus/likorn","Код товара: 198346
        Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12402 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-2313312-2070-133-12","Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12","402 ₽ / м.п.","Толщина, мм","12","","",""
"1700425381-294","https://eparket.com/plintus/likorn","Код товара: 198346
        Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12402 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-2313312-2070-133-12","Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12","402 ₽ / м.п.","Вес, кг","2.05","","",""
"1700425381-295","https://eparket.com/plintus/likorn","Код товара: 198346
        Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12402 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-2313312-2070-133-12","Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12","402 ₽ / м.п.","","","Длина","2070 мм",""
"1700425381-296","https://eparket.com/plintus/likorn","Код товара: 198346
        Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12402 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-2313312-2070-133-12","Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12","402 ₽ / м.п.","","","Ширина","133 мм",""
"1700425381-297","https://eparket.com/plintus/likorn","Код товара: 198346
        Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12402 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-2313312-2070-133-12","Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12","402 ₽ / м.п.","","","Высота","12 мм",""
"1700425381-298","https://eparket.com/plintus/likorn","Код товара: 198346
        Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12402 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-2313312-2070-133-12","Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12","402 ₽ / м.п.","","","Вес, кг","2.05",""
"1700425381-299","https://eparket.com/plintus/likorn","Код товара: 198346
        Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12402 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-2313312-2070-133-12","Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12","402 ₽ / м.п.","","","В упаковке, м.п.","2.07",""
"1700425381-300","https://eparket.com/plintus/likorn","Код товара: 198346
        Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12402 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-2313312-2070-133-12","Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12","402 ₽ / м.п.","","","В упаковке, шт","Наборная",""
"1700425381-301","https://eparket.com/plintus/likorn","Код товара: 198346
        Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12402 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-2313312-2070-133-12","Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12","402 ₽ / м.п.","","","","","https://eparket.com/assets/cache_image/images/product/14/139372/P23_133_12_1000x1000_799.jpg"
"1700425381-302","https://eparket.com/plintus/likorn","Код товара: 198346
        Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12402 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-2313312-2070-133-12","Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12","402 ₽ / м.п.","","","","","https://eparket.com/assets/cache_image/images/product/14/139372/P23_133_12_0_1000x1000_799.jpg"
"1700425381-303","https://eparket.com/plintus/likorn","Код товара: 198346
        Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12402 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-2313312-2070-133-12","Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12","402 ₽ / м.п.","","","","","https://eparket.com/assets/cache_image/images/product/14/139372/P23_133_12_3_1000x1000_799.jpg"
"1700425381-304","https://eparket.com/plintus/likorn","Код товара: 198346
        Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12402 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-2313312-2070-133-12","Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12","402 ₽ / м.п.","","","","","https://eparket.com/assets/cache_image/images/product/14/139372/P23_133_12_2_1000x1000_799.jpg"
"1700425381-305","https://eparket.com/plintus/likorn","Код товара: 198346
        Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12402 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-2313312-2070-133-12","Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12","402 ₽ / м.п.","","","","","https://eparket.com/assets/cache_image/images/product/14/139372/P23_133_12_1_1000x1000_799.jpg"
"1700425381-306","https://eparket.com/plintus/likorn","Код товара: 198346
        Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12402 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-2313312-2070-133-12","Плинтус МДФ под покраску Ликорн Р 23.133.12  фигурный 2070×133×12","402 ₽ / м.п.","","","","",""
"1700425384-307","https://eparket.com/plintus/likorn","Код товара: 198358
        Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18531 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-813718-2070-137-18","Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18","531 ₽ / м.п.","Страна производитель","Россия","","",""
"1700425384-308","https://eparket.com/plintus/likorn","Код товара: 198358
        Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18531 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-813718-2070-137-18","Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18","531 ₽ / м.п.","Материал","МДФ","","",""
"1700425384-309","https://eparket.com/plintus/likorn","Код товара: 198358
        Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18531 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-813718-2070-137-18","Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18","531 ₽ / м.п.","Покрытие","Под покраску","","",""
"1700425384-310","https://eparket.com/plintus/likorn","Код товара: 198358
        Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18531 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-813718-2070-137-18","Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18","531 ₽ / м.п.","Форма плинтуса","Фигурный","","",""
"1700425384-311","https://eparket.com/plintus/likorn","Код товара: 198358
        Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18531 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-813718-2070-137-18","Плинтус МДФ под покраску Ликорн Р 8.137.18 фигурный 2070×137×18","531 ₽ / м.п.","Гибкость","Нет","","",""
